81	e0	e306	C
83	e282	e295	C
83	e283	e292	C
83	e284	e285	C
83	e284	e291	C
83	e284	e295	C
83	e285	e291	C
83	e285	e295	C
83	e289	e304	C
83	e289	e305	C
83	e291	e295	C
83	e304	e305	C
83	e306	e310	C
83	e306	e317	C
83	e307	e311	C
83	e307	e314	C
83	e310	e317	C
83	e311	e314	C
83	e52	e318	C
83	e90	e170	C
83	e90	e200	C
83	e90	e202	C
83	e90	e211	C
83	e90	e258	C
83	e95	e170	C
83	e95	e200	C
83	e95	e202	C
83	e95	e211	C
83	e95	e258	C
83	e118	e302	C
83	e118	e323	C
83	e133	e318	C
83	e156	e299	C
83	e180	e318	C
83	e188	e302	C
83	e188	e323	C
83	e0	e107	NC
83	e0	e135	NC
83	e0	e145	NC
83	e4	e66	NC
83	e4	e78	NC
83	e5	e299	NC
83	e6	e10	NC
83	e8	e64	NC
83	e10	e113	NC
83	e10	e234	NC
83	e11	e61	NC
83	e16	e27	NC
83	e16	e125	NC
83	e16	e192	NC
83	e17	e312	NC
83	e18	e26	NC
83	e18	e129	NC
83	e19	e62	NC
83	e21	e76	NC
83	e22	e51	NC
83	e22	e187	NC
83	e22	e196	NC
83	e25	e116	NC
83	e25	e203	NC
83	e25	e313	NC
83	e26	e48	NC
83	e27	e184	NC
83	e28	e80	NC
83	e29	e87	NC
83	e29	e187	NC
83	e29	e270	NC
83	e30	e181	NC
83	e31	e68	NC
83	e31	e325	NC
83	e33	e36	NC
83	e33	e209	NC
83	e34	e288	NC
83	e35	e278	NC
83	e36	e198	NC
83	e36	e319	NC
83	e37	e167	NC
83	e38	e47	NC
83	e38	e220	NC
83	e42	e125	NC
83	e42	e174	NC
83	e42	e298	NC
83	e44	e112	NC
83	e44	e148	NC
83	e46	e34	NC
83	e46	e289	NC
83	e47	e60	NC
83	e47	e178	NC
83	e47	e272	NC
83	e48	e200	NC
83	e49	e226	NC
83	e50	e150	NC
83	e52	e241	NC
83	e53	e236	NC
83	e54	e104	NC
83	e54	e120	NC
83	e55	e168	NC
83	e55	e294	NC
83	e56	e239	NC
83	e57	e155	NC
83	e58	e114	NC
83	e58	e277	NC
83	e59	e174	NC
83	e59	e271	NC
83	e60	e219	NC
83	e60	e264	NC
83	e61	e93	NC
83	e61	e117	NC
83	e61	e124	NC
83	e61	e323	NC
83	e63	e152	NC
83	e63	e305	NC
83	e64	e200	NC
83	e65	e108	NC
83	e65	e176	NC
83	e65	e237	NC
83	e66	e84	NC
83	e67	e27	NC
83	e68	e8	NC
83	e68	e47	NC
83	e68	e304	NC
83	e69	e1	NC
83	e69	e228	NC
83	e71	e149	NC
83	e72	e145	NC
83	e72	e296	NC
83	e73	e173	NC
83	e73	e213	NC
83	e75	e139	NC
83	e75	e158	NC
83	e76	e108	NC
83	e78	e34	NC
83	e79	e102	NC
83	e79	e140	NC
83	e80	e177	NC
83	e80	e230	NC
83	e80	e308	NC
83	e82	e277	NC
83	e83	e145	NC
83	e83	e147	NC
83	e84	e29	NC
83	e84	e181	NC
83	e84	e218	NC
83	e88	e49	NC
83	e90	e2	NC
83	e90	e119	NC
83	e90	e173	NC
83	e90	e191	NC
83	e90	e259	NC
83	e90	e291	NC
83	e91	e39	NC
83	e91	e58	NC
83	e91	e220	NC
83	e91	e237	NC
83	e92	e246	NC
83	e92	e315	NC
83	e93	e20	NC
83	e93	e60	NC
83	e94	e146	NC
83	e94	e160	NC
83	e94	e287	NC
83	e95	e91	NC
83	e95	e229	NC
83	e95	e295	NC
83	e96	e300	NC
83	e98	e201	NC
83	e100	e151	NC
83	e104	e187	NC
83	e104	e288	NC
83	e104	e293	NC
83	e105	e119	NC
83	e105	e169	NC
83	e106	e74	NC
83	e107	e75	NC
83	e108	e306	NC
83	e111	e85	NC
83	e111	e104	NC
83	e112	e0	NC
83	e113	e40	NC
83	e113	e257	NC
83	e113	e276	NC
83	e114	e35	NC
83	e114	e188	NC
83	e115	e148	NC
83	e116	e290	NC
83	e118	e40	NC
83	e121	e264	NC
83	e121	e277	NC
83	e123	e273	NC
83	e123	e314	NC
83	e126	e239	NC
83	e127	e176	NC
83	e127	e280	NC
83	e127	e318	NC
83	e128	e273	NC
83	e129	e17	NC
83	e129	e148	NC
83	e129	e325	NC
83	e130	e60	NC
83	e130	e164	NC
83	e132	e3	NC
83	e132	e136	NC
83	e133	e93	NC
83	e134	e79	NC
83	e134	e141	NC
83	e134	e244	NC
83	e136	e203	NC
83	e136	e247	NC
83	e137	e1	NC
83	e137	e146	NC
83	e137	e248	NC
83	e138	e27	NC
83	e138	e153	NC
83	e139	e30	NC
83	e139	e124	NC
83	e140	e107	NC
83	e141	e229	NC
83	e141	e278	NC
83	e142	e135	NC
83	e142	e185	NC
83	e144	e43	NC
83	e144	e217	NC
83	e144	e247	NC
83	e144	e254	NC
83	e145	e2	NC
83	e150	e317	NC
83	e152	e14	NC
83	e152	e62	NC
83	e152	e67	NC
83	e152	e312	NC
83	e153	e78	NC
83	e153	e142	NC
83	e153	e160	NC
83	e153	e225	NC
83	e153	e263	NC
83	e154	e2	NC
83	e155	e225	NC
83	e156	e16	NC
83	e157	e80	NC
83	e157	e245	NC
83	e158	e107	NC
83	e158	e235	NC
83	e160	e18	NC
83	e161	e191	NC
83	e161	e230	NC
83	e162	e89	NC
83	e162	e156	NC
83	e163	e110	NC
83	e163	e314	NC
83	e164	e0	NC
83	e164	e269	NC
83	e164	e296	NC
83	e166	e140	NC
83	e166	e153	NC
83	e166	e189	NC
83	e166	e275	NC
83	e167	e66	NC
83	e168	e29	NC
83	e171	e85	NC
83	e172	e16	NC
83	e173	e141	NC
83	e174	e47	NC
83	e174	e222	NC
83	e175	e77	NC
83	e175	e176	NC
83	e175	e285	NC
83	e177	e301	NC
83	e178	e182	NC
83	e179	e37	NC
83	e179	e92	NC
83	e179	e172	NC
83	e180	e37	NC
83	e180	e109	NC
83	e181	e275	NC
83	e182	e66	NC
83	e182	e132	NC
83	e182	e216	NC
83	e182	e298	NC
83	e183	e205	NC
83	e183	e241	NC
83	e183	e248	NC
83	e184	e210	NC
83	e185	e75	NC
83	e185	e191	NC
83	e185	e212	NC
83	e185	e231	NC
83	e186	e195	NC
83	e187	e86	NC
83	e187	e224	NC
83	e188	e5	NC
83	e188	e9	NC
83	e189	e298	NC
83	e190	e148	NC
83	e190	e217	NC
83	e190	e271	NC
83	e191	e94	NC
83	e191	e96	NC
83	e191	e181	NC
83	e193	e64	NC
83	e194	e187	NC
83	e196	e181	NC
83	e197	e181	NC
83	e197	e245	NC
83	e198	e126	NC
83	e198	e250	NC
83	e199	e43	NC
83	e200	e293	NC
83	e201	e4	NC
83	e202	e119	NC
83	e202	e256	NC
83	e204	e80	NC
83	e206	e313	NC
83	e207	e5	NC
83	e207	e147	NC
83	e208	e108	NC
83	e208	e128	NC
83	e208	e153	NC
83	e210	e223	NC
83	e210	e287	NC
83	e212	e166	NC
83	e212	e210	NC
83	e215	e318	NC
83	e216	e107	NC
83	e217	e252	NC
83	e218	e33	NC
83	e218	e126	NC
83	e218	e283	NC
83	e219	e170	NC
83	e221	e191	NC
83	e223	e205	NC
83	e223	e308	NC
83	e224	e29	NC
83	e224	e126	NC
83	e224	e201	NC
83	e225	e235	NC
83	e226	e165	NC
83	e227	e183	NC
83	e228	e108	NC
83	e229	e117	NC
83	e229	e293	NC
83	e230	e31	NC
83	e231	e206	NC
83	e231	e232	NC
83	e232	e4	NC
83	e233	e23	NC
83	e234	e284	NC
83	e234	e288	NC
83	e236	e37	NC
83	e236	e47	NC
83	e237	e92	NC
83	e237	e299	NC
83	e238	e29	NC
83	e238	e162	NC
83	e240	e175	NC
83	e241	e7	NC
83	e241	e213	NC
83	e242	e2	NC
83	e242	e251	NC
83	e243	e118	NC
83	e243	e325	NC
83	e244	e270	NC
83	e245	e43	NC
83	e245	e79	NC
83	e245	e186	NC
83	e247	e18	NC
83	e247	e260	NC
83	e247	e299	NC
83	e248	e270	NC
83	e249	e195	NC
83	e250	e139	NC
83	e251	e111	NC
83	e252	e104	NC
83	e252	e198	NC
83	e253	e54	NC
83	e253	e237	NC
83	e253	e249	NC
83	e254	e15	NC
83	e254	e225	NC
83	e255	e107	NC
83	e255	e189	NC
83	e255	e294	NC
83	e255	e305	NC
83	e256	e139	NC
83	e257	e97	NC
83	e258	e226	NC
83	e258	e245	NC
83	e258	e273	NC
83	e259	e32	NC
83	e260	e135	NC
83	e261	e167	NC
83	e262	e283	NC
83	e265	e126	NC
83	e265	e286	NC
83	e268	e3	NC
83	e269	e324	NC
83	e272	e113	NC
83	e273	e59	NC
83	e273	e123	NC
83	e273	e130	NC
83	e273	e227	NC
83	e275	e79	NC
83	e276	e40	NC
83	e276	e46	NC
83	e276	e168	NC
83	e277	e204	NC
83	e277	e262	NC
83	e278	e2	NC
83	e278	e28	NC
83	e278	e105	NC
83	e281	e22	NC
83	e281	e227	NC
83	e281	e250	NC
83	e281	e268	NC
83	e282	e87	NC
83	e283	e323	NC
83	e284	e34	NC
83	e284	e196	NC
83	e285	e114	NC
83	e286	e243	NC
83	e289	e100	NC
83	e290	e195	NC
83	e290	e199	NC
83	e290	e239	NC
83	e291	e311	NC
83	e292	e27	NC
83	e292	e220	NC
83	e292	e287	NC
83	e293	e82	NC
83	e294	e125	NC
83	e294	e151	NC
83	e295	e292	NC
83	e295	e309	NC
83	e297	e220	NC
83	e298	e54	NC
83	e299	e45	NC
83	e299	e305	NC
83	e300	e232	NC
83	e304	e172	NC
83	e304	e213	NC
83	e305	e199	NC
83	e305	e310	NC
83	e306	e153	NC
83	e306	e257	NC
83	e308	e221	NC
83	e308	e300	NC
83	e308	e319	NC
83	e311	e212	NC
83	e311	e297	NC
83	e312	e277	NC
83	e313	e42	NC
83	e314	e311	NC
83	e315	e77	NC
83	e315	e200	NC
83	e317	e62	NC
83	e317	e91	NC
83	e317	e318	NC
83	e318	e168	NC
83	e318	e241	NC
83	e319	e45	NC
83	e320	e109	NC
83	e320	e259	NC
83	e320	e277	NC
83	e323	e128	NC
83	e323	e227	NC
83	e324	e70	NC
83	e324	e249	NC
83	e325	e6	NC
83	e325	e187	NC
83	e326	e275	NC
84	e0	e86	C
84	e0	e171	C
84	e0	e206	C
84	e0	e232	C
84	e0	e263	C
84	e1	e117	C
84	e1	e123	C
84	e4	e230	C
84	e5	e44	C
84	e6	e14	C
84	e7	e295	C
84	e8	e30	C
84	e8	e39	C
84	e8	e62	C
84	e8	e68	C
84	e8	e172	C
84	e8	e174	C
84	e8	e176	C
84	e8	e185	C
84	e8	e190	C
84	e8	e195	C
84	e8	e214	C
84	e8	e275	C
84	e8	e309	C
84	e11	e19	C
84	e11	e21	C
84	e11	e55	C
84	e11	e100	C
84	e11	e258	C
84	e11	e259	C
84	e11	e293	C
84	e13	e44	C
84	e19	e21	C
84	e19	e55	C
84	e19	e100	C
84	e19	e258	C
84	e19	e259	C
84	e19	e293	C
84	e21	e55	C
84	e21	e100	C
84	e21	e258	C
84	e21	e259	C
84	e21	e293	C
84	e23	e244	C
84	e25	e37	C
84	e25	e52	C
84	e25	e59	C
84	e25	e186	C
84	e25	e191	C
84	e25	e207	C
84	e25	e211	C
84	e25	e282	C
84	e29	e58	C
84	e29	e173	C
84	e30	e39	C
84	e30	e62	C
84	e30	e68	C
84	e30	e172	C
84	e30	e174	C
84	e30	e176	C
84	e30	e185	C
84	e30	e190	C
84	e30	e195	C
84	e30	e214	C
84	e30	e275	C
84	e30	e309	C
84	e32	e33	C
84	e35	e188	C
84	e37	e52	C
84	e37	e59	C
84	e37	e186	C
84	e37	e191	C
84	e37	e207	C
84	e37	e211	C
84	e37	e282	C
84	e39	e62	C
84	e39	e68	C
84	e39	e172	C
84	e39	e174	C
84	e39	e176	C
84	e39	e185	C
84	e39	e190	C
84	e39	e195	C
84	e39	e214	C
84	e39	e275	C
84	e39	e309	C
84	e40	e45	C
84	e40	e46	C
84	e41	e96	C
84	e41	e245	C
84	e42	e43	C
84	e44	e51	C
84	e44	e78	C
84	e45	e46	C
84	e49	e64	C
84	e49	e300	C
84	e52	e59	C
84	e52	e186	C
84	e52	e191	C
84	e52	e207	C
84	e52	e211	C
84	e52	e282	C
84	e55	e100	C
84	e55	e258	C
84	e55	e259	C
84	e55	e293	C
84	e57	e121	C
84	e57	e134	C
84	e57	e141	C
84	e57	e150	C
84	e57	e157	C
84	e57	e163	C
84	e58	e173	C
84	e59	e186	C
84	e59	e191	C
84	e59	e207	C
84	e59	e211	C
84	e59	e282	C
84	e62	e68	C
84	e62	e172	C
84	e62	e174	C
84	e62	e176	C
84	e62	e185	C
84	e62	e190	C
84	e62	e195	C
84	e62	e214	C
84	e62	e275	C
84	e62	e309	C
84	e64	e300	C
84	e68	e172	C
84	e68	e174	C
84	e68	e176	C
84	e68	e185	C
84	e68	e190	C
84	e68	e195	C
84	e68	e214	C
84	e68	e275	C
84	e68	e309	C
84	e70	e262	C
84	e71	e171	C
84	e71	e206	C
84	e71	e263	C
84	e75	e262	C
84	e76	e171	C
84	e76	e206	C
84	e76	e263	C
84	e77	e103	C
84	e77	e264	C
84	e80	e96	C
84	e80	e245	C
84	e82	e88	C
84	e83	e89	C
84	e84	e90	C
84	e85	e91	C
84	e85	e94	C
84	e86	e171	C
84	e86	e206	C
84	e86	e263	C
84	e91	e94	C
84	e96	e245	C
84	e96	e260	C
84	e96	e294	C
84	e96	e303	C
84	e99	e266	C
84	e100	e258	C
84	e100	e259	C
84	e100	e293	C
84	e103	e264	C
84	e108	e244	C
84	e110	e121	C
84	e110	e134	C
84	e110	e141	C
84	e110	e150	C
84	e110	e157	C
84	e110	e163	C
84	e111	e243	C
84	e114	e130	C
84	e114	e136	C
84	e117	e123	C
84	e120	e132	C
84	e121	e134	C
84	e121	e141	C
84	e121	e150	C
84	e121	e157	C
84	e121	e163	C
84	e122	e220	C
84	e122	e254	C
84	e124	e143	C
84	e126	e144	C
84	e126	e251	C
84	e126	e253	C
84	e130	e136	C
84	e134	e141	C
84	e134	e150	C
84	e134	e157	C
84	e134	e163	C
84	e135	e137	C
84	e135	e145	C
84	e135	e151	C
84	e135	e152	C
84	e135	e164	C
84	e137	e145	C
84	e137	e151	C
84	e137	e152	C
84	e137	e164	C
84	e138	e146	C
84	e138	e153	C
84	e141	e150	C
84	e141	e157	C
84	e141	e163	C
84	e144	e251	C
84	e144	e253	C
84	e145	e151	C
84	e145	e152	C
84	e145	e164	C
84	e146	e153	C
84	e147	e154	C
84	e147	e166	C
84	e147	e182	C
84	e150	e157	C
84	e150	e163	C
84	e151	e152	C
84	e151	e164	C
84	e152	e164	C
84	e154	e166	C
84	e154	e182	C
84	e157	e163	C
84	e161	e250	C
84	e166	e182	C
84	e167	e228	C
84	e168	e184	C
84	e168	e193	C
84	e168	e308	C
84	e169	e175	C
84	e170	e194	C
84	e170	e213	C
84	e171	e206	C
84	e171	e219	C
84	e171	e232	C
84	e171	e263	C
84	e171	e302	C
84	e172	e174	C
84	e172	e176	C
84	e172	e185	C
84	e172	e190	C
84	e172	e195	C
84	e172	e214	C
84	e172	e275	C
84	e172	e309	C
84	e174	e176	C
84	e174	e185	C
84	e174	e190	C
84	e174	e195	C
84	e174	e214	C
84	e174	e275	C
84	e174	e309	C
84	e176	e185	C
84	e176	e190	C
84	e176	e195	C
84	e176	e214	C
84	e176	e275	C
84	e176	e309	C
84	e177	e196	C
84	e177	e215	C
84	e178	e197	C
84	e178	e216	C
84	e178	e265	C
84	e179	e198	C
84	e179	e217	C
84	e181	e209	C
84	e184	e193	C
84	e184	e308	C
84	e185	e190	C
84	e185	e195	C
84	e185	e214	C
84	e185	e275	C
84	e185	e309	C
84	e186	e191	C
84	e186	e207	C
84	e186	e211	C
84	e186	e282	C
84	e188	e221	C
84	e188	e222	C
84	e188	e223	C
84	e188	e246	C
84	e188	e271	C
84	e188	e321	C
84	e189	e236	C
84	e189	e307	C
84	e190	e195	C
84	e190	e214	C
84	e190	e275	C
84	e190	e309	C
84	e191	e207	C
84	e191	e211	C
84	e191	e282	C
84	e193	e308	C
84	e194	e213	C
84	e195	e214	C
84	e195	e275	C
84	e195	e309	C
84	e197	e216	C
84	e197	e265	C
84	e198	e217	C
84	e206	e219	C
84	e206	e232	C
84	e206	e263	C
84	e206	e302	C
84	e207	e211	C
84	e207	e282	C
84	e211	e282	C
84	e214	e275	C
84	e214	e309	C
84	e216	e265	C
84	e218	e262	C
84	e219	e263	C
84	e224	e247	C
84	e226	e269	C
84	e226	e272	C
84	e226	e298	C
84	e227	e270	C
84	e227	e273	C
84	e231	e235	C
84	e231	e299	C
84	e232	e263	C
84	e235	e299	C
84	e236	e307	C
84	e237	e239	C
84	e240	e312	C
84	e245	e260	C
84	e245	e294	C
84	e245	e303	C
84	e249	e252	C
84	e251	e253	C
84	e255	e281	C
84	e258	e259	C
84	e258	e293	C
84	e259	e293	C
84	e262	e301	C
84	e263	e302	C
84	e269	e272	C
84	e269	e298	C
84	e270	e273	C
84	e272	e298	C
84	e275	e309	C
84	e0	e219	C
84	e0	e302	C
84	e5	e51	C
84	e5	e78	C
84	e13	e51	C
84	e13	e78	C
84	e35	e221	C
84	e35	e222	C
84	e35	e223	C
84	e35	e246	C
84	e35	e271	C
84	e35	e321	C
84	e41	e260	C
84	e41	e294	C
84	e41	e303	C
84	e70	e301	C
84	e71	e219	C
84	e71	e232	C
84	e71	e302	C
84	e75	e301	C
84	e76	e219	C
84	e76	e232	C
84	e76	e302	C
84	e80	e260	C
84	e80	e294	C
84	e80	e303	C
84	e86	e219	C
84	e86	e232	C
84	e86	e302	C
84	e218	e301	C
84	e219	e302	C
84	e232	e302	C
84	e0	e50	NC
84	e0	e195	NC
84	e0	e198	NC
84	e3	e322	NC
84	e4	e223	NC
84	e4	e302	NC
84	e5	e128	NC
84	e8	e284	NC
84	e12	e250	NC
84	e13	e82	NC
84	e13	e133	NC
84	e13	e191	NC
84	e14	e219	NC
84	e15	e243	NC
84	e16	e85	NC
84	e16	e312	NC
84	e17	e120	NC
84	e17	e230	NC
84	e19	e60	NC
84	e19	e123	NC
84	e19	e161	NC
84	e19	e203	NC
84	e19	e261	NC
84	e21	e106	NC
84	e21	e112	NC
84	e21	e281	NC
84	e21	e287	NC
84	e22	e62	NC
84	e23	e8	NC
84	e23	e248	NC
84	e31	e41	NC
84	e32	e120	NC
84	e33	e232	NC
84	e34	e3	NC
84	e34	e31	NC
84	e34	e116	NC
84	e34	e143	NC
84	e34	e232	NC
84	e34	e245	NC
84	e35	e71	NC
84	e35	e280	NC
84	e36	e320	NC
84	e38	e73	NC
84	e40	e48	NC
84	e40	e292	NC
84	e41	e262	NC
84	e42	e40	NC
84	e44	e186	NC
84	e44	e212	NC
84	e45	e107	NC
84	e45	e198	NC
84	e47	e86	NC
84	e48	e102	NC
84	e48	e115	NC
84	e48	e281	NC
84	e51	e250	NC
84	e52	e268	NC
84	e53	e136	NC
84	e54	e294	NC
84	e55	e139	NC
84	e56	e123	NC
84	e58	e65	NC
84	e59	e192	NC
84	e61	e142	NC
84	e61	e182	NC
84	e63	e271	NC
84	e64	e49	NC
84	e64	e274	NC
84	e66	e64	NC
84	e67	e127	NC
84	e67	e217	NC
84	e68	e4	NC
84	e69	e164	NC
84	e69	e261	NC
84	e71	e312	NC
84	e72	e260	NC
84	e73	e101	NC
84	e74	e310	NC
84	e75	e64	NC
84	e75	e217	NC
84	e76	e300	NC
84	e77	e250	NC
84	e77	e284	NC
84	e78	e142	NC
84	e78	e250	NC
84	e79	e116	NC
84	e80	e52	NC
84	e80	e195	NC
84	e81	e34	NC
84	e81	e39	NC
84	e81	e178	NC
84	e83	e181	NC
84	e84	e74	NC
84	e85	e186	NC
84	e85	e259	NC
84	e86	e43	NC
84	e87	e255	NC
84	e87	e272	NC
84	e88	e122	NC
84	e88	e206	NC
84	e89	e308	NC
84	e90	e288	NC
84	e91	e27	NC
84	e92	e17	NC
84	e92	e98	NC
84	e92	e298	NC
84	e93	e15	NC
84	e93	e54	NC
84	e96	e6	NC
84	e96	e298	NC
84	e98	e163	NC
84	e100	e264	NC
84	e101	e216	NC
84	e103	e59	NC
84	e103	e106	NC
84	e104	e3	NC
84	e104	e133	NC
84	e105	e23	NC
84	e105	e96	NC
84	e105	e195	NC
84	e106	e114	NC
84	e107	e93	NC
84	e107	e258	NC
84	e108	e64	NC
84	e108	e171	NC
84	e108	e321	NC
84	e109	e37	NC
84	e109	e110	NC
84	e110	e128	NC
84	e113	e39	NC
84	e113	e303	NC
84	e114	e194	NC
84	e114	e323	NC
84	e118	e296	NC
84	e119	e17	NC
84	e121	e65	NC
84	e121	e96	NC
84	e122	e96	NC
84	e125	e8	NC
84	e125	e306	NC
84	e126	e227	NC
84	e128	e62	NC
84	e129	e126	NC
84	e129	e199	NC
84	e130	e178	NC
84	e132	e15	NC
84	e132	e191	NC
84	e134	e124	NC
84	e134	e228	NC
84	e135	e101	NC
84	e136	e31	NC
84	e136	e163	NC
84	e137	e33	NC
84	e139	e83	NC
84	e139	e207	NC
84	e140	e192	NC
84	e142	e116	NC
84	e142	e121	NC
84	e142	e270	NC
84	e142	e311	NC
84	e143	e169	NC
84	e145	e58	NC
84	e145	e178	NC
84	e146	e104	NC
84	e147	e116	NC
84	e147	e167	NC
84	e149	e27	NC
84	e149	e261	NC
84	e151	e92	NC
84	e151	e162	NC
84	e151	e233	NC
84	e151	e290	NC
84	e152	e15	NC
84	e152	e312	NC
84	e154	e224	NC
84	e155	e77	NC
84	e155	e110	NC
84	e157	e148	NC
84	e158	e97	NC
84	e158	e322	NC
84	e159	e106	NC
84	e160	e105	NC
84	e162	e32	NC
84	e163	e225	NC
84	e166	e19	NC
84	e166	e47	NC
84	e166	e199	NC
84	e166	e315	NC
84	e167	e33	NC
84	e167	e208	NC
84	e168	e140	NC
84	e168	e165	NC
84	e169	e125	NC
84	e169	e311	NC
84	e170	e75	NC
84	e170	e209	NC
84	e171	e244	NC
84	e171	e266	NC
84	e174	e278	NC
84	e174	e288	NC
84	e175	e99	NC
84	e175	e173	NC
84	e176	e90	NC
84	e176	e129	NC
84	e176	e241	NC
84	e176	e323	NC
84	e177	e164	NC
84	e177	e264	NC
84	e177	e272	NC
84	e178	e55	NC
84	e178	e189	NC
84	e179	e263	NC
84	e180	e21	NC
84	e180	e62	NC
84	e182	e89	NC
84	e183	e150	NC
84	e183	e225	NC
84	e183	e279	NC
84	e184	e19	NC
84	e185	e79	NC
84	e185	e301	NC
84	e186	e178	NC
84	e186	e301	NC
84	e186	e304	NC
84	e189	e2	NC
84	e189	e107	NC
84	e189	e305	NC
84	e191	e192	NC
84	e191	e208	NC
84	e191	e238	NC
84	e191	e251	NC
84	e191	e272	NC
84	e193	e53	NC
84	e193	e102	NC
84	e194	e166	NC
84	e194	e306	NC
84	e196	e52	NC
84	e196	e223	NC
84	e196	e272	NC
84	e198	e56	NC
84	e198	e263	NC
84	e199	e323	NC
84	e200	e0	NC
84	e200	e142	NC
84	e201	e6	NC
84	e201	e30	NC
84	e202	e196	NC
84	e203	e268	NC
84	e207	e141	NC
84	e209	e282	NC
84	e212	e198	NC
84	e212	e322	NC
84	e213	e138	NC
84	e213	e196	NC
84	e214	e250	NC
84	e215	e182	NC
84	e217	e142	NC
84	e218	e259	NC
84	e219	e11	NC
84	e219	e16	NC
84	e219	e164	NC
84	e220	e172	NC
84	e220	e231	NC
84	e221	e172	NC
84	e221	e303	NC
84	e222	e63	NC
84	e223	e246	NC
84	e223	e273	NC
84	e224	e24	NC
84	e226	e130	NC
84	e227	e315	NC
84	e228	e258	NC
84	e228	e319	NC
84	e229	e135	NC
84	e230	e264	NC
84	e231	e156	NC
84	e231	e320	NC
84	e232	e190	NC
84	e233	e88	NC
84	e233	e115	NC
84	e233	e176	NC
84	e233	e281	NC
84	e235	e272	NC
84	e236	e100	NC
84	e237	e204	NC
84	e239	e266	NC
84	e240	e297	NC
84	e243	e91	NC
84	e244	e185	NC
84	e246	e259	NC
84	e247	e126	NC
84	e247	e238	NC
84	e249	e139	NC
84	e250	e305	NC
84	e251	e188	NC
84	e251	e319	NC
84	e252	e15	NC
84	e252	e70	NC
84	e253	e0	NC
84	e254	e11	NC
84	e254	e34	NC
84	e257	e3	NC
84	e258	e39	NC
84	e258	e267	NC
84	e259	e108	NC
84	e261	e284	NC
84	e262	e143	NC
84	e263	e71	NC
84	e263	e201	NC
84	e263	e241	NC
84	e264	e7	NC
84	e265	e30	NC
84	e265	e220	NC
84	e266	e154	NC
84	e266	e289	NC
84	e266	e307	NC
84	e268	e95	NC
84	e269	e94	NC
84	e269	e278	NC
84	e271	e23	NC
84	e271	e85	NC
84	e274	e92	NC
84	e274	e320	NC
84	e275	e172	NC
84	e275	e260	NC
84	e276	e180	NC
84	e277	e52	NC
84	e277	e221	NC
84	e277	e318	NC
84	e278	e222	NC
84	e278	e303	NC
84	e279	e157	NC
84	e279	e299	NC
84	e280	e46	NC
84	e280	e184	NC
84	e281	e71	NC
84	e281	e80	NC
84	e283	e171	NC
84	e285	e9	NC
84	e286	e209	NC
84	e287	e36	NC
84	e287	e189	NC
84	e290	e29	NC
84	e291	e252	NC
84	e291	e317	NC
84	e292	e37	NC
84	e294	e230	NC
84	e295	e308	NC
84	e299	e179	NC
84	e300	e149	NC
84	e302	e105	NC
84	e302	e315	NC
84	e303	e118	NC
84	e304	e225	NC
84	e305	e125	NC
84	e306	e232	NC
84	e306	e259	NC
84	e307	e96	NC
84	e307	e111	NC
84	e309	e1	NC
84	e309	e67	NC
84	e309	e151	NC
84	e309	e232	NC
84	e309	e320	NC
84	e310	e45	NC
84	e310	e200	NC
84	e311	e278	NC
84	e311	e296	NC
84	e314	e289	NC
84	e316	e70	NC
84	e316	e202	NC
84	e317	e183	NC
84	e318	e149	NC
84	e321	e52	NC
84	e322	e303	NC
84	e323	e268	NC
84	e324	e130	NC
85	e3	e7	C
85	e4	e8	C
85	e6	e10	C
85	e6	e15	C
85	e6	e17	C
85	e6	e41	C
85	e6	e45	C
85	e6	e78	C
85	e6	e82	C
85	e6	e93	C
85	e6	e206	C
85	e6	e216	C
85	e6	e225	C
85	e6	e269	C
85	e9	e44	C
85	e9	e155	C
85	e9	e165	C
85	e9	e205	C
85	e10	e15	C
85	e10	e17	C
85	e10	e41	C
85	e10	e45	C
85	e10	e78	C
85	e10	e82	C
85	e10	e93	C
85	e10	e206	C
85	e10	e216	C
85	e10	e225	C
85	e10	e269	C
85	e12	e150	C
85	e14	e104	C
85	e14	e109	C
85	e14	e126	C
85	e14	e127	C
85	e15	e17	C
85	e15	e41	C
85	e15	e45	C
85	e15	e78	C
85	e15	e82	C
85	e15	e93	C
85	e15	e206	C
85	e15	e216	C
85	e15	e225	C
85	e15	e269	C
85	e17	e41	C
85	e17	e45	C
85	e17	e78	C
85	e17	e82	C
85	e17	e93	C
85	e17	e206	C
85	e17	e216	C
85	e17	e225	C
85	e17	e269	C
85	e20	e238	C
85	e24	e316	C
85	e27	e138	C
85	e27	e145	C
85	e29	e36	C
85	e29	e39	C
85	e31	e36	C
85	e31	e39	C
85	e33	e36	C
85	e33	e39	C
85	e34	e341	C
85	e36	e39	C
85	e38	e153	C
85	e38	e164	C
85	e38	e166	C
85	e40	e71	C
85	e40	e156	C
85	e40	e159	C
85	e40	e170	C
85	e40	e179	C
85	e40	e188	C
85	e40	e190	C
85	e40	e196	C
85	e40	e211	C
85	e40	e212	C
85	e40	e224	C
85	e40	e240	C
85	e40	e246	C
85	e40	e259	C
85	e41	e45	C
85	e41	e78	C
85	e41	e82	C
85	e41	e93	C
85	e41	e206	C
85	e41	e216	C
85	e41	e225	C
85	e41	e269	C
85	e42	e47	C
85	e42	e50	C
85	e42	e61	C
85	e42	e233	C
85	e42	e292	C
85	e43	e85	C
